gtdb_species_clade_id	GTDB_taxonomy	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	no_genomes	no_core	no_aux_genome	no_gene_clusters	phb_status	phb_genes_str	phaC_is_core	phaC_is_aux	has_phaC	has_complete_pathway
s__Kineothrix_sp021769135--GB_GCA_021769135.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Kineothrix	2	3018	2158	5176	precursors_only	phaA			0	0
s__Ruminiclostridium_E_sp910585505--GB_GCA_910585505.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	2	2384	658	3042	absent				0	0
s__Dietzia_cinnamea_A--RS_GCF_014145015.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Dietzia	2	2161	2512	4673	precursors_only	phaA			0	0
s__Cyanobium_sp903882285--GB_GCA_903882285.1	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	Cyanobium	2	1859	1186	3045	absent				0	0
s__Desulfoluna_spongiiphila--RS_GCF_900101345.1	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfolunaceae;g__Desulfoluna	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfoluna	2	4690	1031	5721	complete	phaA,phaC	True	False	1	1
s__Phytoplasma_vitis--GB_GCA_023934045.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Phytoplasma	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	Phytoplasma	2	305	286	591	absent				0	0
s__Rhodoferax_ferrireducens--RS_GCF_000013605.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Rhodoferax	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Rhodoferax	2	1939	3681	5620	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__GCA-002787255_sp002787255--GB_GCA_002787255.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__GCA-002787255;g__GCA-002787255	Patescibacteria	Paceibacteria	Paceibacterales	GCA-002787255	GCA-002787255	2	778	367	1145	absent				0	0
s__ZJ304_sp011039075--RS_GCF_011039075.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__ZJ304	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	ZJ304	2	1450	634	2084	accessory_only	phaP			0	0
s__Pauljensenia_sp011038875--RS_GCF_011038885.2	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	2	1640	665	2305	precursors_only	phaA			0	0
s__Faecousia_sp910589155--GB_GCA_910589155.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	2	1596	759	2355	absent				0	0
s__NICIL-2_sp002898675--GB_GCA_002898675.1	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__NICIL-2;g__NICIL-2	Bacteroidota	Kapabacteria	Kapabacteriales	NICIL-2	NICIL-2	2	1473	1323	2796	precursors_only	phaA,phaP			0	0
s__Oribacterium_asaccharolyticum--RS_GCF_000238075.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	2	1700	1067	2767	precursors_only	phaA,phaP			0	0
s__JAMLJD01_sp023953775--GB_GCA_023953775.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__JAMLJD01	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	JAMLJD01	2	2753	1987	4740	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__JAHILJ01_sp018897135--GB_GCA_018897135.1	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JAHILJ01	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	JAHILJ01	2	429	617	1046	absent				0	0
s__Lacticaseibacillus_songhuajiangensis--RS_GCF_003946025.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	2	1255	1333	2588	precursors_only	phaA			0	0
s__Mycobacterium_sp001668725--RS_GCF_001668725.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	2	5107	509	5616	complete	phaA,phaC	True	False	1	1
s__Haemophilus_D_sp905215245--GB_GCA_905215245.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	2	1442	745	2187	absent				0	0
s__PHOS-HE28_sp019912395--GB_GCA_019912395.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28	Bacteroidota	Bacteroidia	Flavobacteriales	PHOS-HE28	PHOS-HE28	2	2535	1555	4090	precursors_only	phaA			0	0
s__Prevotella_sp900119285--GB_GCA_900119285.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	2	1670	1431	3101	absent				0	0
s__CADEFT01_sp019187195--GB_GCA_019187195.1	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__CADEFT01	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	CADEFT01	2	4413	1143	5556	precursors_only	phaB,phaP			0	0
s__UBA5941_sp002430735--GB_GCA_002430735.1	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__UBA5941	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	UBA5941	2	871	230	1101	absent				0	0
s__GPS1B09_sp018335695--GB_GCA_018335695.1	d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__Dethiobacterales;f__Dethiobacteraceae;g__GPS1B09	Bacillota_D	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	GPS1B09	2	1040	2198	3238	precursors_only	phaA			0	0
s__QPJE01_sp003337245--RS_GCF_003337245.1	d__Bacteria;p__Bacillota_F;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;g__QPJE01	Bacillota_F	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	QPJE01	2	2106	445	2551	absent				0	0
s__RUG013_sp022644775--GB_GCA_022644775.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__RUG013	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	RUG013	2	1294	759	2053	precursors_only	phaA,phaP			0	0
s__JAJDNN01_sp022340685--GB_GCA_022340685.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__JAJDNN01	Pseudomonadota	Gammaproteobacteria	UBA6429	UBA6429	JAJDNN01	2	1693	1390	3083	precursors_only	phaA			0	0
s__Enterococcus_rivorum--RS_GCF_001742285.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	2	3494	67	3561	precursors_only	phaA,phaP			0	0
s__QPIN01_sp021647145--GB_GCA_021647145.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__QPIN01	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	QPIN01	2	2505	2024	4529	absent				0	0
s__Gallionella_sp023229845--GB_GCA_023229845.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	2	2756	730	3486	absent				0	0
s__Shewanella_psychropiezotolerans--RS_GCF_007197555.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Shewanellaceae	Shewanella	2	4832	1866	6698	complete	phaA,phaB,phaC	True	False	1	1
s__Xylophilus_ampelinus--RS_GCF_003217575.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Xylophilus	2	3301	53	3354	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__UBA2918_sp902783615--GB_GCA_902783615.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA2918	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA2918	2	1338	1900	3238	absent				0	0
s__Robinsoniella_sp900540475--GB_GCA_900540475.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	2	5996	179	6175	absent				0	0
s__Roseibacillus_B_sp002723015--GB_GCA_002723015.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus_B	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Roseibacillus_B	2	2132	1538	3670	absent				0	0
s__WRDF01_sp021202985--GB_GCA_021202985.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__WRDF01	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	WRDF01	2	1969	1249	3218	absent				0	0
s__Blautia_A_sp900764225--GB_GCA_900764225.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	2	1280	2020	3300	absent				0	0
s__Alloprevotella_sp009775705--GB_GCA_009775705.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	2	1710	720	2430	absent				0	0
s__Klebsiella_indica--RS_GCF_005860775.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	2	4169	1065	5234	precursors_only	phaA			0	0
s__GWA1-54-10_sp001775445--GB_GCA_001775445.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__SBAW01;g__GWA1-54-10	Patescibacteria	Paceibacteria	UBA9983_A	SBAW01	GWA1-54-10	2	472	267	739	absent				0	0
s__Lustribacter_telmatis--GB_GCA_003164045.1	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Lustribacter	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae	Lustribacter	2	3582	2775	6357	precursors_only	phaA			0	0
s__Luteolibacter_sp007126655--GB_GCA_007126655.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Luteolibacter	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Luteolibacter	2	1656	2340	3996	absent				0	0
s__JAHBVY01_sp020633205--GB_GCA_020633205.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAHBVY01	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	JAHBVY01	2	4477	4525	9002	complete	phaA,phaC	True	False	1	1
s__BMS3Bbin07_sp002898135--GB_GCA_002898135.1	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__BMS3Bbin07	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	JdFR-85	BMS3Bbin07	2	1297	1441	2738	absent				0	0
s__Moorena_producens_A--RS_GCF_001767235.1	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Moorena	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Moorena	2	4730	6049	10779	absent				0	0
s__Hylemonella_delicata--RS_GCF_001592265.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Hylemonella	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Hylemonella	2	3052	1022	4074	complete	phaA,phaB,phaC,phaZ	True	True	1	1
s__CAG-95_sp900554925--GB_GCA_900554925.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95	2	1791	1454	3245	precursors_only	phaA			0	0
s__QAMH01_sp003149935--GB_GCA_003149935.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01	Actinomycetota	Coriobacteriia	Coriobacteriales	QAMH01	QAMH01	2	1231	1060	2291	absent				0	0
s__Sphingomonas_sp000251145--RS_GCF_000251145.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	2	3182	2498	5680	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__2-12-FULL-60-25_sp003576745--GB_GCA_003576745.1	d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__2-12-FULL-60-25;g__2-12-FULL-60-25	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	2-12-FULL-60-25	2	939	326	1265	absent				0	0
s__UBA969_sp009920765--GB_GCA_009920765.1	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__UBA969	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	UBA969	2	2287	3026	5313	precursors_only	phaB			0	0
s__JAIPFY01_sp021736385--GB_GCA_021736385.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__JABMQR01;f__JABMQR01;g__JAIPFY01	Spirochaetota	Spirochaetia	JABMQR01	JABMQR01	JAIPFY01	2	1319	1801	3120	absent				0	0
s__Hydrogenovibrio_thermophilus--RS_GCF_004028275.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Hydrogenovibrio	2	2081	550	2631	absent				0	0
s__Paraprevotella_sp905214795--GB_GCA_905214795.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	2	1805	1040	2845	absent				0	0
s__Flavicella_sp002477565--GB_GCA_002477565.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavicella	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	2	845	1186	2031	precursors_only	phaA			0	0
s__Sphingomicrobium_arenae--RS_GCF_016924655.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	2	2688	5	2693	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__Rubrobacter_D_sp013815575--GB_GCA_013815575.1	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_D	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter_D	2	1474	3235	4709	complete	phaA,phaB,phaC	False	True	1	1
s__Acinetobacter_sp002455755--GB_GCA_002455755.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	2	1449	3022	4471	complete	phaA,phaC	True	False	1	1
s__Planktophila_sp009705035--GB_GCA_009705035.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila	Actinomycetota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Planktophila	2	963	651	1614	precursors_only	phaA			0	0
s__Legionella_C_rubrilucens--RS_GCF_001468125.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella_C	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella_C	2	2866	78	2944	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__Caballeronia_sp011493005--RS_GCF_011493005.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	2	7266	1660	8926	complete	phaA,phaB,phaC,phaP,phaZ	True	False	1	1
s__Methanosphaera_sp022768985--GB_GCA_022768985.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	2	1340	367	1707	precursors_only	phaA			0	0
s__Pseudoduganella_albidiflava--RS_GCF_004322755.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pseudoduganella	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pseudoduganella	2	5985	102	6087	complete	phaA,phaB,phaC,phaZ	True	False	1	1
s__Pseudobutyrivibrio_sp002309345--GB_GCA_002309345.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	2	1793	1288	3081	precursors_only	phaA			0	0
s__Brevibacillus_composti--RS_GCF_016406105.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus	Bacillota	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	2	4147	128	4275	precursors_only	phaA			0	0
s__UBA4417_sp016707785--GB_GCA_016707785.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA4417;g__UBA4417	Bacteroidota	Bacteroidia	Bacteroidales	UBA4417	UBA4417	2	2326	4242	6568	precursors_only	phaA			0	0
s__AB-629-J13_sp002346675--GB_GCA_002346675.1	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__AB-629-J13;g__AB-629-J13	Marinisomatota	Marinisomatia	Marinisomatales	AB-629-J13	AB-629-J13	2	811	1202	2013	precursors_only	phaA			0	0
s__Egerieimonas_intestinavium--GB_GCA_018711815.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Egerieimonas	2	2078	932	3010	absent				0	0
s__Microbacterium_excoecariae--RS_GCF_011326725.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	Actinomycetota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	2	1905	1212	3117	precursors_only	phaA			0	0
s__Tatlockia_fairfieldensis--RS_GCF_000621525.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia	2	2436	144	2580	complete	phaA,phaB,phaC	True	False	1	1
s__Giesbergeria_sp001724785--GB_GCA_001724785.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Giesbergeria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Giesbergeria	2	1752	1893	3645	complete	phaA,phaB,phaC,phaZ	False	True	1	1
s__Rhizobium_sp004341105--RS_GCF_004341105.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	2	5820	755	6575	complete	phaA,phaB,phaC,phaP,phaZ	True	False	1	1
s__Mycobacterium_parafortuitum--RS_GCF_002086815.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	2	5724	106	5830	complete	phaA,phaC	True	False	1	1
s__Pantoea_A_carbekii--RS_GCF_000971765.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea_A	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea_A	2	790	63	853	absent				0	0
s__Nitrospira_A_sp016788925--GB_GCA_024998565.1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira_A	2	2464	2454	4918	precursors_only	phaA			0	0
s__VSOB01_sp934432885--GB_GCA_934432885.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__VSOB01	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	VSOB01	2	2074	637	2711	precursors_only	phaA			0	0
s__Pelagibacter_sp902612575--GB_GCA_902612575.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	2	619	768	1387	absent				0	0
s__Mycobacterium_lentiflavum--RS_GCF_022374895.2	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	2	5155	1690	6845	complete	phaA,phaC	True	True	1	1
s__SLMS01_sp007132505--GB_GCA_007132505.1	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__SLMS01;f__SLMS01;g__SLMS01	Sumerlaeota	Sumerlaeia	SLMS01	SLMS01	SLMS01	2	1478	2355	3833	precursors_only	phaA			0	0
s__UBA9145_sp002700775--GB_GCA_002700775.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	2	1613	1146	2759	precursors_only	phaA			0	0
s__Hafnia_alvei_B--RS_GCF_900095695.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	2	4429	195	4624	precursors_only	phaA			0	0
s__SZUA-584_sp023412005--GB_GCA_023412005.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__SZUA-584;g__SZUA-584	Bacillota_A	Clostridia	Christensenellales	SZUA-584	SZUA-584	2	1977	1522	3499	absent				0	0
s__Dysosmobacter_sp910585245--GB_GCA_910585245.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	2	2148	888	3036	precursors_only	phaA			0	0
s__UBA5976_sp903951185--GB_GCA_903951185.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA5976;g__UBA5976	Actinomycetota	Actinomycetia	Nanopelagicales	UBA5976	UBA5976	2	1008	896	1904	precursors_only	phaA			0	0
s__MCBC01_sp001723855--GB_GCA_001723855.1	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__MCBC01;g__MCBC01	Altiarchaeota	Altiarchaeia	IMC4	MCBC01	MCBC01	2	1184	3433	4617	precursors_only	phaA			0	0
s__Streptomyces_acidicola--RS_GCF_009377235.1	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces	Actinomycetota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	2	6626	4372	10998	precursors_only	phaA,phaB,phaP			0	0
s__UBA7441_sp009886465--GB_GCA_009886465.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__DSM-45221;g__UBA7441	Verrucomicrobiota	Verrucomicrobiae	Opitutales	DSM-45221	UBA7441	2	1164	1078	2242	absent				0	0
s__Fuerstiella_sp024230215--GB_GCA_024230215.1	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Fuerstiella	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Fuerstiella	2	6568	1681	8249	precursors_only	phaA,phaB			0	0
