gtdb_species_clade_id	phb_genes_present	phb_status	phb_genes_str	n_phaC_clusters	phaC_is_core	phaC_is_aux
s__Pusillimonas_A_sp002236805--RS_GCF_002236805.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pusillimonas_A_sp002384935--GB_GCA_002384935.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Pusillimonas_B_sp013416395--GB_GCA_013416395.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	False
s__Pusillimonas_C_harenae--RS_GCF_004153685.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pusillimonas_C_sp020687695--RS_GCF_020687695.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pusillimonas_D_thiosulfatoxidans--RS_GCF_004022565.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pusillimonas_noertemannii--RS_GCF_003096595.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Pygmaiobacter_gallistercoris--GB_GCA_019113125.1	{'phaA'}	precursors_only	phaA			
s__Pygmaiobacter_massiliensis--RS_GCF_900199435.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_piscolens--RS_GCF_000177335.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_piscolens_A--GB_GCA_004558205.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_porci--RS_GCF_009695745.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_sp002007215--RS_GCF_002007215.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_sp016286835--GB_GCA_016286835.1	{'phaA'}	precursors_only	phaA			
s__Pyramidobacter_sp017940445--GB_GCA_017940445.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Pyrinomonas_methylaliphatogenes--RS_GCF_000820845.2	{'phaA'}	precursors_only	phaA			
s__Pyrobaculum_aerophilum--RS_GCF_000007225.1	{'phaA'}	precursors_only	phaA			
s__Pyrobaculum_arsenaticum--RS_GCF_000016385.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Pyrobaculum_sp001189275--GB_GCA_001189275.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Pyrococcus_chitonophagus--RS_GCF_002214605.1	{'phaA'}	precursors_only	phaA			
s__Pyrococcus_furiosus--RS_GCF_000007305.1	{'phaA'}	precursors_only	phaA			
s__Pyrococcus_horikoshii--RS_GCF_000011105.1	{'phaA'}	precursors_only	phaA			
s__Pyrodictium_delaneyi--RS_GCF_001412615.1	{'phaA'}	precursors_only	phaA			
s__Pyruvatibacter_mobilis--RS_GCF_012848855.1	{'phaA'}	precursors_only	phaA			
s__QAKD01_sp003343965--GB_GCA_944383465.1	{'phaA'}	precursors_only	phaA			
s__QAMM01_sp900552945--GB_GCA_900552945.1	{'phaA'}	precursors_only	phaA			
s__QAMX01_sp015067825--GB_GCA_015067825.1	{'phaP'}	accessory_only	phaP			
s__QANA01_sp017439085--GB_GCA_017439085.1	{'phaA'}	precursors_only	phaA			
s__QBMD01_sp003249115--GB_GCA_025128135.1	{'phaP'}	accessory_only	phaP			
s__QBUR01_sp019429385--GB_GCA_019429385.1	{'phaA'}	precursors_only	phaA			
s__QENH01_sp009903405--GB_GCA_009903405.1	{'phaA'}	precursors_only	phaA			
s__QEVD01_sp003576975--GB_GCA_003576975.1	{'phaA'}	precursors_only	phaA			
s__QEVD01_sp013359425--GB_GCA_023150945.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QFNR01_sp003248485--GB_GCA_943913655.1	{'phaA'}	precursors_only	phaA			
s__QFOP01_sp003248785--RS_GCF_016461955.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__QGGB01_sp003561515--GB_GCA_003561515.1	{'phaA'}	precursors_only	phaA			
s__QGON01_sp003349915--GB_GCA_003349915.1	{'phaA'}	precursors_only	phaA			
s__QGON01_sp003660235--GB_GCA_003660235.1	{'phaA'}	precursors_only	phaA			
s__QGON01_sp003934985--GB_GCA_019623805.1	{'phaA'}	precursors_only	phaA			
s__QGON01_sp011947365--RS_GCF_011947365.2	{'phaA'}	precursors_only	phaA			
s__QGON01_sp016756835--GB_GCA_016756835.1	{'phaA'}	precursors_only	phaA			
s__QGON01_sp016756855--GB_GCA_016756855.1	{'phaA'}	precursors_only	phaA			
s__QHBS01_sp003243885--GB_GCA_016464775.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__QHVT01_sp019244185--GB_GCA_019244185.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QHYU01_sp003224235--GB_GCA_003224235.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__QIAJ01_sp016201265--GB_GCA_016201265.1	{'phaA'}	precursors_only	phaA			
s__QKMZ01_sp012965515--GB_GCA_012965515.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QMVU01_sp003661365--GB_GCA_003661365.1	{'phaA'}	precursors_only	phaA			
s__QMZG01_sp003663045--GB_GCA_003663045.1	{'phaA'}	precursors_only	phaA			
s__QMZJ01_sp003663115--GB_GCA_003663115.1	{'phaA'}	precursors_only	phaA			
s__QMZM01_sp003663175--GB_GCA_003663175.1	{'phaA'}	precursors_only	phaA			
s__QMZS01_sp023659975--GB_GCA_023659975.1	{'phaA'}	precursors_only	phaA			
s__QMZT01_sp003663325--GB_GCA_003663325.1	{'phaA'}	precursors_only	phaA			
s__QMZY01_sp003663415--GB_GCA_003663415.1	{'phaA'}	precursors_only	phaA			
s__QNBT01_sp013349435--GB_GCA_013349435.1	{'phaA'}	precursors_only	phaA			
s__QNES01_sp003645255--GB_GCA_003645255.1	{'phaB'}	precursors_only	phaB			
s__QNFC01_sp003645395--GB_GCA_003645395.1	{'phaA'}	precursors_only	phaA			
s__QNYK01_sp003973385--GB_GCA_003973385.1	{'phaA'}	precursors_only	phaA			
s__QNYK01_sp012960845--GB_GCA_012960845.1	{'phaA'}	precursors_only	phaA			
s__QNYK01_sp018694835--GB_GCA_018694835.1	{'phaA'}	precursors_only	phaA			
s__QNYZ01_sp003973265--GB_GCA_003973265.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__QOAS01_sp003972855--GB_GCA_003972855.1	{'phaB'}	precursors_only	phaB			
s__QPIN01_sp021647585--GB_GCA_021647585.1	{'phaA'}	precursors_only	phaA			
s__QQUE01_sp020633655--GB_GCA_020633655.1	{'phaA'}	precursors_only	phaA			
s__QQUJ01_sp008501635--GB_GCA_008501635.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	4.0	True	True
s__QQVD01_sp003388555--GB_GCA_003388555.1	{'phaC', 'phaP', 'phaA'}	complete	phaA,phaC,phaP	1.0	True	False
s__QQVM01_sp003389385--GB_GCA_003389385.1	{'phaA'}	precursors_only	phaA			
s__QQWI01_sp004125825--RS_GCF_004125825.1	{'phaA'}	precursors_only	phaA			
s__QS-4-48-99_sp003021505--GB_GCA_003021505.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	True	False
s__QS-5-72-10_sp003021615--GB_GCA_003021615.1	{'phaA'}	precursors_only	phaA			
s__QS-8-64-10_sp003023275--GB_GCA_003023275.1	{'phaA'}	precursors_only	phaA			
s__QUBU01_sp011526045--GB_GCA_011526045.1	{'phaC', 'phaP', 'phaA'}	complete	phaA,phaC,phaP	1.0	True	False
s__QUBU01_sp014337915--GB_GCA_014337915.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QUBU01_sp015709695--GB_GCA_015709695.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QWOP01_sp903951635--GB_GCA_903951635.1	{'phaA'}	precursors_only	phaA			
s__QWOQ01_sp003669585--GB_GCA_003669585.1	{'phaA'}	precursors_only	phaA			
s__QWPN01_sp003669255--GB_GCA_003669255.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp003671025--GB_GCA_003671025.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp003671065--GB_GCA_003671065.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp003671075--GB_GCA_003671075.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp903856525--GB_GCA_903856525.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp903891095--GB_GCA_903891095.1	{'phaA'}	precursors_only	phaA			
s__QWPT01_sp903918555--GB_GCA_903918555.1	{'phaA'}	precursors_only	phaA			
s__QWQI01_sp003670885--GB_GCA_945865635.1	{'phaA'}	precursors_only	phaA			
s__QXCW01_sp003550275--GB_GCA_003550275.1	{'phaA'}	precursors_only	phaA			
s__QXXE01_sp009911355--GB_GCA_009911355.1	{'phaA'}	precursors_only	phaA			
s__QXXE01_sp910589115--GB_GCA_910589115.1	{'phaA'}	precursors_only	phaA			
s__QY30_sp020622085--GB_GCA_020622085.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	False
s__QYOJ01_sp014382125--GB_GCA_014382125.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__QYPT01_sp009698615--GB_GCA_009698615.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QYPT01_sp009699205--GB_GCA_009699205.1	{'phaA'}	precursors_only	phaA			
s__QYPT01_sp009699375--GB_GCA_009699375.1	{'phaA'}	precursors_only	phaA			
s__QYPT01_sp009700405--GB_GCA_009700405.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__QYPT01_sp903822425--GB_GCA_903822425.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__QYPT01_sp903834145--GB_GCA_903834145.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__QYPT01_sp903834705--GB_GCA_903834705.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__QYPT01_sp903924485--GB_GCA_903924485.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__QYQD01_sp007280345--GB_GCA_007280345.1	{'phaA'}	precursors_only	phaA			
s__QYQL01_sp020718585--GB_GCA_020718585.1	{'phaA'}	precursors_only	phaA			
s__Qipengyuania_aurea--RS_GCF_003355455.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Qipengyuania_citrea--RS_GCF_009828015.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Qipengyuania_flava--RS_GCF_011762005.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Qipengyuania_gaetbuli--RS_GCF_009827315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Qipengyuania_huizhouensis--RS_GCF_019711635.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Qipengyuania_nanhaisediminis--RS_GCF_900115585.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Qipengyuania_pacifica--RS_GCF_019857205.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Qipengyuania_sp001542855--RS_GCF_001542855.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Qipengyuania_sp001635685--RS_GCF_001635685.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Qipengyuania_sp002695185--GB_GCA_002695185.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	True
s__Qipengyuania_sp016764075--RS_GCF_024171405.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Qipengyuania_sp018819685--GB_GCA_018819685.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Qipengyuania_xiapuensis--RS_GCF_019711395.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Quasibacillus_thermotolerans--RS_GCF_000812025.2	{'phaA'}	precursors_only	phaA			
s__Quinella_sp002448305--GB_GCA_002448305.1	{'phaB'}	precursors_only	phaB			
s__Quisquiliibacterium_transsilvanicum--RS_GCF_014202215.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__R-RK-3_sp002198715--RS_GCF_002198715.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	1.0	True	False
s__R2A130_sp011087605--GB_GCA_011087605.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__R2A130_sp013214695--GB_GCA_013214695.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__RAAP-1_sp903839535--GB_GCA_903839535.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	False	True
s__RAAP-1_sp903953895--GB_GCA_903953895.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__RAAP-2_sp003132165--GB_GCA_003132165.1	{'phaA'}	precursors_only	phaA			
s__RAAP-2_sp003132305--GB_GCA_003132305.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	False	True
s__RAAP-2_sp003133075--GB_GCA_003133075.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	False	True
s__RAAP-2_sp003133125--GB_GCA_003133125.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003133405--GB_GCA_003133405.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	True	False
s__RAAP-2_sp003133685--GB_GCA_003133685.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003136495--GB_GCA_003136495.1	{'phaC', 'phaP', 'phaA'}	complete	phaA,phaC,phaP	1.0	False	True
s__RAAP-2_sp003138815--GB_GCA_003138815.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	True
s__RAAP-2_sp003138895--GB_GCA_003138895.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003141095--GB_GCA_003141095.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003142095--GB_GCA_003142095.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003152555--GB_GCA_003152555.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003155915--GB_GCA_003155915.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp003160115--GB_GCA_003160115.1	{'phaA'}	precursors_only	phaA			
s__RAAP-2_sp003167415--GB_GCA_003167415.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	2.0	False	True
s__RAAP-2_sp003168075--GB_GCA_003168075.1	{'phaB', 'phaC', 'phaP', 'phaA'}	complete	phaA,phaB,phaC,phaP	1.0	False	True
s__RAAP-2_sp018971185--GB_GCA_018971185.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp018971385--GB_GCA_018971385.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021778895--GB_GCA_021778895.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021781335--GB_GCA_021781335.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021793515--GB_GCA_021793515.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021806055--GB_GCA_021806055.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021818025--GB_GCA_021818025.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021831035--GB_GCA_021831035.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021837305--GB_GCA_021837305.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021838005--GB_GCA_021838005.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__RAAP-2_sp021841725--GB_GCA_021841725.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021846325--GB_GCA_021846325.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp021848365--GB_GCA_021848365.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903825035--GB_GCA_903825035.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903825765--GB_GCA_903825765.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903826715--GB_GCA_903826715.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903828785--GB_GCA_903828785.1	{'phaA'}	precursors_only	phaA			
s__RAAP-2_sp903830655--GB_GCA_903830655.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903830745--GB_GCA_903830745.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903848885--GB_GCA_903848885.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903854175--GB_GCA_903854175.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903860745--GB_GCA_903860745.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__RAAP-2_sp903860915--GB_GCA_903860915.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903871335--GB_GCA_903871335.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903873775--GB_GCA_903873775.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903885505--GB_GCA_903885505.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903893745--GB_GCA_903893745.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RAAP-2_sp903924205--GB_GCA_903924205.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RBC034_sp902826835--GB_GCA_902826835.1	{'phaA'}	precursors_only	phaA			
s__RBG-13-51-36_sp903884455--GB_GCA_903884455.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__RBG-13-68-16_sp002279285--GB_GCA_002279285.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__RBG-16-34-14_sp001802795--GB_GCA_001802795.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-40-8_sp903833275--GB_GCA_903833275.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-57-9_sp001775965--GB_GCA_001775965.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-57-9_sp018652685--GB_GCA_018652685.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__RBG-16-66-20_sp005777205--GB_GCA_005777205.1	{'phaA', 'phaZ'}	precursors_only	phaA,phaZ			
s__RBG-16-66-30_sp001775755--GB_GCA_001775755.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-68-12_sp005878385--GB_GCA_005878385.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-68-12_sp005878485--GB_GCA_005878485.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-68-12_sp005878615--GB_GCA_005878615.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-68-12_sp005878635--GB_GCA_005878635.1	{'phaA'}	precursors_only	phaA			
s__RBG-16-68-12_sp005879065--GB_GCA_005879065.1	{'phaA'}	precursors_only	phaA			
s__RBG-1_sp000447245--GB_GCA_000447245.1	{'phaA'}	precursors_only	phaA			
s__RCIO01_sp017305835--GB_GCA_017305835.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	1.0	False	True
s__RCIO01_sp017640615--GB_GCA_017640615.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__RCIO01_sp023435335--GB_GCA_023435335.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__RCIZ01_sp018823835--GB_GCA_018823835.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__RDXZ01_sp004293265--GB_GCA_004293265.1	{'phaA'}	precursors_only	phaA			
s__RDXZ01_sp004294005--GB_GCA_004294005.1	{'phaA'}	precursors_only	phaA			
s__RDZD01_sp004293815--GB_GCA_004293815.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__RDZH01_sp004293935--GB_GCA_004293935.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__REAB01_sp004293645--GB_GCA_004293645.1	{'phaA'}	precursors_only	phaA			
s__RECG01_sp018400755--GB_GCA_018400755.1	{'phaA'}	precursors_only	phaA			
s__RECH01_sp016888135--RS_GCF_016888135.1	{'phaA'}	precursors_only	phaA			
s__REDSEA-S09-B13_sp001629395--GB_GCA_001629395.1	{'phaA'}	precursors_only	phaA			
s__REDSEA-S09-B13_sp002456995--GB_GCA_002456995.1	{'phaA'}	precursors_only	phaA			
s__REDSEA-S09-B13_sp002731295--GB_GCA_002731295.1	{'phaA'}	precursors_only	phaA			
s__REDSEA-S09-B13_sp003447825--GB_GCA_022450155.1	{'phaA'}	precursors_only	phaA			
s__REEB421_sp945875585--GB_GCA_945875585.1	{'phaA'}	precursors_only	phaA			
s__REEB67_sp018266215--GB_GCA_018266215.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__REEB76_sp018971605--GB_GCA_018971605.1	{'phaA'}	precursors_only	phaA			
s__RF16_sp002308195--GB_GCA_002308195.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp002310195--GB_GCA_002310195.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp002352705--GB_GCA_002352705.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp002440265--GB_GCA_002440265.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp002452095--GB_GCA_002452095.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp002477945--GB_GCA_002477945.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017401985--GB_GCA_017401985.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017423085--GB_GCA_017423085.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017448345--GB_GCA_017448345.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017448985--GB_GCA_017448985.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017450685--GB_GCA_017450685.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017457295--GB_GCA_017457295.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017480285--GB_GCA_017480285.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017525455--GB_GCA_017525455.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp017964045--GB_GCA_017964045.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp018065205--GB_GCA_018065205.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp018066005--GB_GCA_018066005.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp023666945--GB_GCA_023666945.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900316845--GB_GCA_900316845.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900317745--GB_GCA_900317745.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900319025--GB_GCA_900319025.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900319035--GB_GCA_900319035.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900319105--GB_GCA_900319105.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900319645--GB_GCA_900319645.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900319995--GB_GCA_900319995.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900320865--GB_GCA_900320865.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900321005--GB_GCA_900321005.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900321605--GB_GCA_900321605.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp900321775--GB_GCA_900321775.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902771935--GB_GCA_902771935.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902774185--GB_GCA_902774185.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902778935--GB_GCA_902778935.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__RF16_sp902779705--GB_GCA_902779705.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902780235--GB_GCA_902780235.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902785605--GB_GCA_902785605.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902785805--GB_GCA_902785805.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902792835--GB_GCA_902792835.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp902799555--GB_GCA_902799555.1	{'phaB'}	precursors_only	phaB			
s__RF16_sp905234835--GB_GCA_905234835.1	{'phaB'}	precursors_only	phaB			
s__RFNO01_sp009927045--GB_GCA_009927045.1	{'phaA'}	precursors_only	phaA			
s__RFOM01_sp903933385--GB_GCA_903933385.1	{'phaA'}	precursors_only	phaA			
s__RFSX01_sp009923745--GB_GCA_009923745.1	{'phaA'}	precursors_only	phaA			
s__RFSX01_sp013001975--GB_GCA_013001975.1	{'phaA'}	precursors_only	phaA			
s__RFSX01_sp013042795--GB_GCA_013042795.1	{'phaA'}	precursors_only	phaA			
s__RFTU01_sp009918225--GB_GCA_009918225.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__RFTU01_sp009923315--GB_GCA_009923315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	False	True
s__RFXY01_sp009921385--GB_GCA_009921385.1	{'phaA'}	precursors_only	phaA			
s__RFYP01_sp009921175--GB_GCA_009921175.1	{'phaA'}	precursors_only	phaA			
s__RFYP01_sp017852395--GB_GCA_017852395.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__RGAU01_sp016779325--GB_GCA_016779325.1	{'phaA'}	precursors_only	phaA			
s__RGIG10190_sp017553575--GB_GCA_017553575.1	{'phaB'}	precursors_only	phaB			
s__RGIG1476_sp017632945--GB_GCA_017632945.1	{'phaA'}	precursors_only	phaA			
s__RGIG1476_sp017965665--GB_GCA_017965665.1	{'phaA'}	precursors_only	phaA			
