taxon_name	species_norm	genus_norm	gtdb_species_clade_id	GTDB_species	n_files	mean_abundance	mapping_tier	n_gtdb_clades_for_genus
Candidatus Hoaglandella endobia	hoaglandella_endobia	hoaglandella			3480	3.6759791631468988e-06	unmapped	0
Other Arsenicicoccus species	other_arsenicicoccus_species	other			3480	0.0	unmapped	0
Other Desulfobacteraceae species	other_desulfobacteraceae_species	other			3479	0.0	unmapped	0
Other Olsenella species	other_olsenella_species	other			3479	0.0	unmapped	0
Other Neorhizobium species	other_neorhizobium_species	other			3479	0.0	unmapped	0
Other Cyanobium species	other_cyanobium_species	other			3479	0.0	unmapped	0
Other Sandaracinaceae species	other_sandaracinaceae_species	other			3478	0.0	unmapped	0
Other Serinicoccus species	other_serinicoccus_species	other			3478	0.0	unmapped	0
Onion yellows phytoplasma	onion_yellows_phytoplasma	onion			3478	1.941648602256711e-05	unmapped	0
Candidatus Arthromitus sp. SFB-rat-Yit	arthromitus_sp_sfb_rat_yit	arthromitus			3478	2.4247862654086944e-05	unmapped	0
Calyptogena okutanii thioautotrophic gill symbiont	calyptogena_okutanii_thioautotrophic_gill_symbiont	calyptogena			3478	6.38241428726481e-06	unmapped	0
Other Saccharothrix species	other_saccharothrix_species	other			3478	0.0	unmapped	0
Other Mycoplasma species	other_mycoplasma_species	other			3477	0.0	unmapped	0
Other Chelatococcaceae species	other_chelatococcaceae_species	other			3477	0.0	unmapped	0
Other Sphaerobacterales species	other_sphaerobacterales_species	other			3477	0.0	unmapped	0
Other Parvibaculum species	other_parvibaculum_species	other			3477	0.0	unmapped	0
Other Escherichia species	other_escherichia_species	other			3476	0.0	unmapped	0
Other Sodalis species	other_sodalis_species	other			3476	0.0	unmapped	0
Other Flavobacteriales species	other_flavobacteriales_species	other			3476	0.0	unmapped	0
Other Xylanimonas species	other_xylanimonas_species	other			3476	0.0	unmapped	0
Other Gemmatimonas species	other_gemmatimonas_species	other			3475	0.0	unmapped	0
Other Campylobacterales species	other_campylobacterales_species	other			3475	0.0	unmapped	0
Other Kutzneria species	other_kutzneria_species	other			3475	0.0	unmapped	0
Thermoplasma volcanium	thermoplasma_volcanium	thermoplasma			3475	0.0	unmapped	0
Candidatus Gullanella endobia	gullanella_endobia	gullanella			3475	2.9506365319428246e-06	unmapped	0
Other Chloroflexales species	other_chloroflexales_species	other			3474	0.0	unmapped	0
Other Gluconobacter species	other_gluconobacter_species	other			3474	0.0	unmapped	0
Other Archangium species	other_archangium_species	other			3473	0.0	unmapped	0
Other Dermacoccus species	other_dermacoccus_species	other			3473	0.0	unmapped	0
Other Sulfuricaulis species	other_sulfuricaulis_species	other			3473	0.0	unmapped	0
Other Selenomonadaceae species	other_selenomonadaceae_species	other			3473	0.0	unmapped	0
Other Candidatus Accumulibacter species	other_candidatus_accumulibacter_species	other			3473	0.0	unmapped	0
Caldisphaera lagunensis	caldisphaera_lagunensis	caldisphaera			3472	0.0	unmapped	0
Other Cutibacterium species	other_cutibacterium_species	other			3472	0.0	unmapped	0
Other Cystobacter species	other_cystobacter_species	other			3472	0.0	unmapped	0
Other Vulgatibacter species	other_vulgatibacter_species	other			3472	0.0	unmapped	0
Other Sideroxydans species	other_sideroxydans_species	other			3472	0.0	unmapped	0
Other Immundisolibacterales species	other_immundisolibacterales_species	other			3472	0.0	unmapped	0
Candidatus Karelsulcia muelleri	karelsulcia_muelleri	karelsulcia			3471	5.4978720816603584e-05	unmapped	0
Other Rhodomicrobium species	other_rhodomicrobium_species	other			3471	0.0	unmapped	0
Other Variibacter species	other_variibacter_species	other			3471	0.0	unmapped	0
Methanothermus fervidus	methanothermus_fervidus	methanothermus			3470	0.0	unmapped	0
Other Atopobiaceae species	other_atopobiaceae_species	other			3470	0.0	unmapped	0
Other Luteipulveratus species	other_luteipulveratus_species	other			3470	0.0	unmapped	0
Other Bartonella species	other_bartonella_species	other			3469	0.0	unmapped	0
Other Halobacterium species	other_halobacterium_species	other			3469	0.0	unmapped	0
Other Acidithiobacillus species	other_acidithiobacillus_species	other			3469	0.0	unmapped	0
Other Sulfurifustis species	other_sulfurifustis_species	other			3468	0.0	unmapped	0
Other Legionella species	other_legionella_species	other			3468	0.0	unmapped	0
Other Nitrosomonas species	other_nitrosomonas_species	other			3468	0.0	unmapped	0
Other Chondromyces species	other_chondromyces_species	other			3468	0.0	unmapped	0
Other Nitrospiria species	other_nitrospiria_species	other			3467	0.0	unmapped	0
Other Tsukamurellaceae species	other_tsukamurellaceae_species	other			3467	0.0	unmapped	0
Other Ruegeria species	other_ruegeria_species	other			3467	0.0	unmapped	0
Other Micropruina species	other_micropruina_species	other			3466	0.0	unmapped	0
Other Chelativorans species	other_chelativorans_species	other			3466	0.0	unmapped	0
Other Actinomycetales species	other_actinomycetales_species	other			3466	0.0	unmapped	0
Methanotorris igneus	methanotorris_igneus	methanotorris			3466	0.0	unmapped	0
Other Allochromatium species	other_allochromatium_species	other			3466	0.0	unmapped	0
Other Alloactinosynnema species	other_alloactinosynnema_species	other			3466	0.0	unmapped	0
Other Thermoanaerobacterales species	other_thermoanaerobacterales_species	other			3466	0.0	unmapped	0
Other Prosthecochloris species	other_prosthecochloris_species	other			3465	0.0	unmapped	0
Other Desulfarculales species	other_desulfarculales_species	other			3465	0.0	unmapped	0
Other Wenzhouxiangella species	other_wenzhouxiangella_species	other			3465	0.0	unmapped	0
secondary endosymbiont of Heteropsylla cubana	secondary_endosymbiont_of_heteropsylla_cubana	secondary			3465	1.450343822335314e-06	unmapped	0
Candidatus Tachikawaea gelatinosa	tachikawaea_gelatinosa	tachikawaea			3465	3.019661425040488e-05	unmapped	0
Other Leifsonia species	other_leifsonia_species	other			3465	0.0	unmapped	0
Other Kibdelosporangium species	other_kibdelosporangium_species	other			3465	0.0	unmapped	0
Other Microlunatus species	other_microlunatus_species	other			3465	0.0	unmapped	0
Other Hoeflea species	other_hoeflea_species	other			3464	0.0	unmapped	0
Other Negativicutes species	other_negativicutes_species	other			3464	0.0	unmapped	0
Other Citromicrobium species	other_citromicrobium_species	other			3464	0.0	unmapped	0
Other Methyloceanibacter species	other_methyloceanibacter_species	other			3464	0.0	unmapped	0
Other Thiodictyon species	other_thiodictyon_species	other			3464	0.0	unmapped	0
Other Spirochaetia species	other_spirochaetia_species	other			3463	0.0	unmapped	0
Other Rahnella species	other_rahnella_species	other			3463	0.0	unmapped	0
Other Halotalea species	other_halotalea_species	other			3462	0.0	unmapped	0
Other Azonexaceae species	other_azonexaceae_species	other			3462	0.0	unmapped	0
Other Peptococcaceae species	other_peptococcaceae_species	other			3461	0.0	unmapped	0
Other Dechloromonas species	other_dechloromonas_species	other			3461	0.0	unmapped	0
Maize bushy stunt phytoplasma	maize_bushy_stunt_phytoplasma	maize			3460	0.00014103010327643674	unmapped	0
Other Verminephrobacter species	other_verminephrobacter_species	other			3459	0.0	unmapped	0
Other Candidatus Solibacter species	other_candidatus_solibacter_species	other			3459	0.0	unmapped	0
Other Actinopolysporaceae species	other_actinopolysporaceae_species	other			3458	0.0	unmapped	0
Other Gloeobacteraceae species	other_gloeobacteraceae_species	other			3458	0.0	unmapped	0
Candidatus Ishikawella capsulata	ishikawella_capsulata	ishikawella			3457	2.762257318688775e-05	unmapped	0
Other Pelagibaca species	other_pelagibaca_species	other			3457	0.0	unmapped	0
Other Melittangium species	other_melittangium_species	other			3457	0.0	unmapped	0
Other Sinomonas species	other_sinomonas_species	other			3457	0.0	unmapped	0
Other Cellvibrionaceae species	other_cellvibrionaceae_species	other			3456	0.0	unmapped	0
Lactobacillales bacterium	lactobacillales_bacterium	lactobacillales			3456	8.531570647108568e-05	unmapped	0
Other Spiroplasma species	other_spiroplasma_species	other			3456	0.0	unmapped	0
Other Methylovorus species	other_methylovorus_species	other			3456	0.0	unmapped	0
Other Limnochordales species	other_limnochordales_species	other			3456	0.0	unmapped	0
Other Desulfarculaceae species	other_desulfarculaceae_species	other			3455	0.0	unmapped	0
Other Hafniaceae species	other_hafniaceae_species	other			3454	0.0	unmapped	0
Candidatus Johnevansia muelleri	johnevansia_muelleri	johnevansia			3454	1.4789270768088847e-05	unmapped	0
Other Vulgatibacteraceae species	other_vulgatibacteraceae_species	other			3454	0.0	unmapped	0
Other Zobellella species	other_zobellella_species	other			3454	0.0	unmapped	0
Other Maricaulis species	other_maricaulis_species	other			3454	0.0	unmapped	0
Other Thioflavicoccus species	other_thioflavicoccus_species	other			3453	0.0	unmapped	0
Other Gloeobacter species	other_gloeobacter_species	other			3453	0.0	unmapped	0
Other Desulfobulbaceae species	other_desulfobulbaceae_species	other			3453	0.0	unmapped	0
Other Chlorobium species	other_chlorobium_species	other			3452	0.0	unmapped	0
Other Rubrobacteraceae species	other_rubrobacteraceae_species	other			3452	0.0	unmapped	0
Other Shewanellaceae species	other_shewanellaceae_species	other			3452	0.0	unmapped	0
Other Thalassospira species	other_thalassospira_species	other			3452	0.0	unmapped	0
Other Lacunisphaera species	other_lacunisphaera_species	other			3452	0.0	unmapped	0
Other Exiguobacterium species	other_exiguobacterium_species	other			3452	0.0	unmapped	0
Other Rubrobacter species	other_rubrobacter_species	other			3451	0.0	unmapped	0
Other Streptococcus species	other_streptococcus_species	other			3451	0.0	unmapped	0
Other Bacteroidota species	other_bacteroidota_species	other			3451	0.0	unmapped	0
[Mycoplasma] mobile	mycoplasma_mobile				3451	5.1339382820359555e-06	unmapped	0
Other Geodermatophilales species	other_geodermatophilales_species	other			3450	0.0	unmapped	0
Other Blastomonas species	other_blastomonas_species	other			3450	0.0	unmapped	0
Other Salinicola species	other_salinicola_species	other			3450	0.0	unmapped	0
Other Pluralibacter species	other_pluralibacter_species	other			3450	0.0	unmapped	0
Other Candidatus Planktophila species	other_candidatus_planktophila_species	other			3450	0.0	unmapped	0
Other Treponema species	other_treponema_species	other			3449	0.0	unmapped	0
Other Pelagibacterium species	other_pelagibacterium_species	other			3449	0.0	unmapped	0
Other Cyanothece species	other_cyanothece_species	other			3449	0.0	unmapped	0
Other Raoultella species	other_raoultella_species	other			3449	0.0	unmapped	0
Other Microbulbifer species	other_microbulbifer_species	other			3449	0.0	unmapped	0
Other Rhizorhabdus species	other_rhizorhabdus_species	other			3448	0.0	unmapped	0
Other Campylobacter species	other_campylobacter_species	other			3448	0.0	unmapped	0
Other Rhodothermus species	other_rhodothermus_species	other			3448	0.0	unmapped	0
Other Moraxellaceae species	other_moraxellaceae_species	other			3448	0.0	unmapped	0
Other Niveispirillum species	other_niveispirillum_species	other			3448	0.0	unmapped	0
Other Phycisphaeraceae species	other_phycisphaeraceae_species	other			3447	0.0	unmapped	0
Other Nostocaceae species	other_nostocaceae_species	other			3447	0.0	unmapped	0
Other Chloroflexus species	other_chloroflexus_species	other			3446	0.0	unmapped	0
Other Brevibacterium species	other_brevibacterium_species	other			3446	0.0	unmapped	0
Other Spirochaetaceae species	other_spirochaetaceae_species	other			3446	0.0	unmapped	0
Other Methylococcus species	other_methylococcus_species	other			3445	0.0	unmapped	0
Candidatus Blochmanniella floridana	blochmanniella_floridana	blochmanniella			3445	5.989909328236877e-06	unmapped	0
Other Cytophagaceae species	other_cytophagaceae_species	other			3445	0.0	unmapped	0
Other Alkalilimnicola species	other_alkalilimnicola_species	other			3445	0.0	unmapped	0
Other Luteimonas species	other_luteimonas_species	other			3445	0.0	unmapped	0
Other Kytococcus species	other_kytococcus_species	other			3444	0.0	unmapped	0
Other Herminiimonas species	other_herminiimonas_species	other			3444	0.0	unmapped	0
Other Sagittula species	other_sagittula_species	other			3444	0.0	unmapped	0
Other Oceanospirillaceae species	other_oceanospirillaceae_species	other			3444	0.0	unmapped	0
Other Bacteroides species	other_bacteroides_species	other			3444	0.0	unmapped	0
Other Pararhodospirillum species	other_pararhodospirillum_species	other			3443	0.0	unmapped	0
Other Coriobacteriaceae species	other_coriobacteriaceae_species	other			3443	0.0	unmapped	0
Other Methanomicrobiales species	other_methanomicrobiales_species	other			3443	0.0	unmapped	0
Other Desulfarculus species	other_desulfarculus_species	other			3443	0.0	unmapped	0
Other Ilumatobacter species	other_ilumatobacter_species	other			3443	0.0	unmapped	0
Other Thermomicrobia species	other_thermomicrobia_species	other			3442	0.0	unmapped	0
Aster yellows witches'-broom phytoplasma	aster_yellows_witches_broom_phytoplasma	aster			3442	3.9516927115313156e-05	unmapped	0
Other Stigmatella species	other_stigmatella_species	other			3442	0.0	unmapped	0
Other Kosakonia species	other_kosakonia_species	other			3442	0.0	unmapped	0
Other Calothrix species	other_calothrix_species	other			3441	0.0	unmapped	0
Candidatus Blochmanniella pennsylvanica	blochmanniella_pennsylvanica	blochmanniella			3441	8.635865536747007e-06	unmapped	0
Other Thermoanaerobacteraceae species	other_thermoanaerobacteraceae_species	other			3441	0.0	unmapped	0
Other Sphaerobacteraceae species	other_sphaerobacteraceae_species	other			3438	0.0	unmapped	0
Other Staphylococcus species	other_staphylococcus_species	other			3438	0.0	unmapped	0
Other Lachnospiraceae species	other_lachnospiraceae_species	other			3437	0.0	unmapped	0
Other Halothiobacillus species	other_halothiobacillus_species	other			3436	0.0	unmapped	0
Other Sulfitobacter species	other_sulfitobacter_species	other			3436	0.0	unmapped	0
Other Defluviimonas species	other_defluviimonas_species	other			3436	0.0	unmapped	0
Other Symbiobacterium species	other_symbiobacterium_species	other			3436	0.0	unmapped	0
Other Borreliella species	other_borreliella_species	other			3436	0.0	unmapped	0
Other Spirosoma species	other_spirosoma_species	other			3435	0.0	unmapped	0
Other Terriglobus species	other_terriglobus_species	other			3435	0.0	unmapped	0
Candidatus Blochmanniella chromaiodes	blochmanniella_chromaiodes	blochmanniella			3435	2.0114138740436834e-05	unmapped	0
Other Spiribacter species	other_spiribacter_species	other			3435	0.0	unmapped	0
Other Aquaspirillum species	other_aquaspirillum_species	other			3435	0.0	unmapped	0
Other Wenzhouxiangellaceae species	other_wenzhouxiangellaceae_species	other			3435	0.0	unmapped	0
Other Desulfomicrobium species	other_desulfomicrobium_species	other			3435	0.0	unmapped	0
Other Solibacteraceae species	other_solibacteraceae_species	other			3435	0.0	unmapped	0
Other Cyanobacteriota species	other_cyanobacteriota_species	other			3434	0.0	unmapped	0
Other Chlamydia species	other_chlamydia_species	other			3433	0.0	unmapped	0
Other Propionibacterium species	other_propionibacterium_species	other			3432	0.0	unmapped	0
Other Phyllobacterium species	other_phyllobacterium_species	other			3432	0.0	unmapped	0
Other Phycisphaera species	other_phycisphaera_species	other			3432	0.0	unmapped	0
Other Borrelia species	other_borrelia_species	other			3432	0.0	unmapped	0
Other Syntrophobacterales species	other_syntrophobacterales_species	other			3431	0.0	unmapped	0
Other Victivallales species	other_victivallales_species	other			3431	0.0	unmapped	0
Other Ketogulonicigenium species	other_ketogulonicigenium_species	other			3431	0.0	unmapped	0
Candidatus Walczuchella monophlebidarum	walczuchella_monophlebidarum	walczuchella			3430	2.4750132760759416e-05	unmapped	0
Other Nitrosospira species	other_nitrosospira_species	other			3430	0.0	unmapped	0
Other Thermobifida species	other_thermobifida_species	other			3430	0.0	unmapped	0
